Acc X,Acc Y,Acc Z,gyro_x,gyro_y,gyro_z,label
-0.7908318,-3.9343772,3.2744887,0.38824558,-0.12551245,0.031561367,1
2.0703468,-3.7921796,2.7766135,-0.5048394,-0.27456355,0.3547091,1
-1.5871236,0.342103,2.6414278,0.05654576,-0.19698367,0.29362258,1
0.09410687,3.6391058,-3.6932595,-0.2641585,0.01376483,-0.002647083,1
0.95956314,3.1866503,-6.383319,-0.10716613,0.0546928,-0.016696984,1
0.9788947,3.9707556,-9.116809,0.32715908,-0.077254094,0.10608693,1
1.3938965,3.3372831,0.28287354,0.16405804,0.041253768,-0.10832677,1
-0.047125906,0.056595802,1.116614,0.5892202,-0.013724105,-0.07595091,1
1.6016517,-0.80458355,0.28452304,0.27279207,-0.002117666,-0.125431,1
0.50895727,-2.4692798,2.4024441,0.008287406,-0.1157386,0.027285315,1
1.1580545,-1.0550776,11.117199,-0.16703092,-0.23058125,0.22581652,1
1.624557,-2.3604841,2.7006023,0.06448701,0.27032825,-0.24943665,1
3.129713,-0.5867052,8.286985,0.17749709,-0.03388266,-0.1339831,1
-1.8050425,1.3510876,-3.8505344,-0.23972388,0.032701652,0.07065675,1
2.0854435,0.21668243,2.7950563,-0.32341242,-0.07664323,-0.062511876,1
-0.26630408,2.194292,-5.7474604,-0.2305609,0.12738577,-0.07900524,1
1.8623484,0.34206867,6.01869,0.31799608,0.15304211,-0.21278474,1
0.9226243,0.16695118,4.212324,-0.113274775,0.111503266,-0.10466158,1
-0.60751903,-1.1357307,-2.683156,0.033943746,-0.016778432,0.10303261,1
1.2892809,0.14570904,-0.44075814,-0.035694893,0.08829039,-0.027692558,1
1.8652041,0.8381901,0.71678805,0.068152204,0.060801454,-0.113824554,1
1.9918609,-0.36601448,-2.2893198,-0.096170545,-0.0754215,0.15312356,1
3.1502197,-1.7227068,3.4267414,-0.17741562,0.067520976,0.013846278,1
3.2708478,-2.4783788,-3.602399,-0.027753644,-0.15300137,0.16900605,1
-0.6302625,2.9832163,-1.4963644,0.1384017,-0.074199766,0.20626882,1
-4.94356,1.6639128,8.524652,0.030278556,0.39127955,-0.33740124,1
-0.83535135,-0.7339544,-1.2925661,0.2843985,0.2129069,-0.16330464,1
-1.4096375,-2.594316,-1.1217765,-0.22384138,0.23734152,-0.1938479,1
1.0233458,-1.0308542,8.552172,-0.42176172,0.08706866,-0.03807727,1
-0.12557752,0.8177395,7.2483134,-0.35639915,0.044918958,0.11280645,1
-3.4407666,1.1248693,3.334127,-0.19085467,-0.04671083,0.25574893,1
-1.4103055,-1.4002962,0.14629006,0.080980375,0.2428393,-0.096109465,1
-1.3588039,-2.2819538,0.04274437,-0.23605868,0.25261313,-0.09488773,1
-1.3813243,-1.0737104,-0.9772756,-0.18535687,0.27949122,-0.19445878,1
-0.5304852,1.7601671,1.17382,-0.37228164,0.22940025,-0.009366602,1
-1.8584051,1.2199717,-1.4160476,-0.09555969,0.2587218,-0.011810061,1
-0.93409634,0.30451298,-2.1181173,-0.035084028,0.37112102,-0.1553634,1
-0.5752567,-0.41559887,-0.96250653,0.11702142,0.32591698,-0.036855537,1
0.101168156,-0.17824268,-0.7610177,0.24102707,0.32103005,-0.024027366,1
-0.4945953,-0.20084667,1.4787867,0.024780769,0.33324736,-0.07839437,1
-1.3422637,-0.48128605,-1.3172827,-0.049744792,0.4432031,-0.19445878,1
-1.4152173,0.05240631,2.9841166,0.13534738,0.4291532,-0.014864387,1
-1.8023124,1.157258,1.8870149,-0.022866722,0.43159667,-0.014253523,1
-1.2089857,0.25249195,0.6775187,0.034554612,0.3839492,0.019344065,1
-1.3319657,0.18121433,1.647531,-0.027142778,0.49879184,-0.026470827,1
-0.7011113,-0.44837856,1.3523312,0.11824315,0.5562132,-0.11748975,1
-1.4204369,0.16116524,1.4293981,0.052880567,0.5494937,-0.06800966,1
-0.73333716,0.23574257,0.370349,0.13107131,0.5397198,-0.044185918,1
-0.24398565,-0.023373604,0.73619306,0.07731518,0.48290935,0.015678875,1
0.960479,0.6884222,3.5208888,0.049826242,0.47374636,0.013235413,1
0.42710805,0.6538696,1.4777246,0.030889422,0.5171178,-0.04540765,1
-0.19465756,0.56411743,0.5539473,-0.035694893,0.49329406,0.023009256,1
-1.0183814,0.36309433,-0.28324878,0.04616105,0.5183395,0.04438954,1
1.0233829,0.28595543,-0.10201135,0.08464556,0.59897375,-0.016086118,1
0.5424483,0.6593342,1.4498066,-0.009427686,0.49451578,0.02789618,1
1.9390806,0.8853922,2.5578544,-2.65E-04,0.49879184,-0.10160725,1
-0.016786098,0.2717867,-1.9463673,-0.13709852,0.49329406,-0.009366602,1
-1.0571101,-0.101587296,1.0619675,-0.18230255,0.43526185,0.17389297,1
2.6373682,0.28699398,0.7084019,-0.18291341,0.4450357,0.07065675,1
3.1360726,1.7694483,0.6847305,0.04493932,0.45175523,0.023009256,1
1.0640051,0.98786545,-1.5259441,0.004622215,0.40166426,-0.031968616,1
0.21396911,0.6371908,-1.4434536,-0.093116224,0.3656232,-0.011810061,1
3.0335178,-0.42045403,-0.15660335,-0.1041118,0.2868216,-0.035633806,1
3.3103828,-0.19981861,2.1886377,0.033943746,0.20374393,0.014457144,1
2.0052605,0.8846388,0.06535715,-0.06868161,0.15487471,0.121969424,1
1.827373,0.7512455,-3.279362,-0.005151629,0.10234029,0.10547606,1
0.89185107,-0.19852448,-3.6273642,-0.19696331,-0.016778432,0.19527325,1
2.8429341,0.9354124,1.5173266,-0.29286915,-0.10413216,0.15678874,1
2.7563438,0.9866867,-2.5006385,0.18177314,-0.115127735,0.1048652,1
1.85129,-0.48920822,0.56179863,0.1964339,-0.012502376,-0.093666,1
0.24971652,-0.50272655,-0.6417378,-2.65E-04,-0.11146255,-0.12909618,1
-0.40232158,-0.9429903,-0.3583359,0.051047973,-0.20859012,0.005905032,1
-0.3291993,-0.37040615,3.0330267,0.1878818,-0.17254907,-0.030746885,1
-1.0992674,-0.8109522,-5.0957313,-0.12549208,-0.2507398,0.12991068,1
-0.8079559,-0.807127,-5.3092704,-0.04485787,-0.23852253,0.09386962,1
-1.907743,1.2088413,1.5211728,0.04127413,-0.16338608,0.046222135,1
-0.19578183,1.290905,-1.5705992,0.09686287,-0.14078408,-0.060068414,1
-0.57093,-0.53004456,-3.4300306,-0.16947438,-0.22447261,0.021176662,1
0.10201573,0.59779644,-0.4655881,-0.13893111,-0.16399696,-0.065566204,1
-1.0137867,0.086211205,-4.1490593,0.23980534,-0.010058914,-0.19201532,1
-1.3920014,1.6852036,-1.1021194,0.52507937,0.09012298,-0.19629136,1
-1.1841035,0.46771622,-4.3908396,0.2263663,0.066299245,-0.13459398,1
2.9716928,0.5603657,-0.5075374,0.6185418,0.09317731,-0.014864387,1
0.6289983,-2.8318186,-2.2937903,0.21475986,0.022316944,-0.014864387,1
5.5992246,-3.3150086,0.6498107,0.30822223,0.4132707,-0.55059326,1
2.9199662,-1.1858664,1.8508909,0.22514457,0.22573507,-0.275093,1
0.43260202,0.8231144,-2.1196887,-0.047301333,0.13227269,0.099978276,1
-2.7332761,0.904788,-2.2583401,-0.013703742,0.05774713,0.004072435,1
1.3863419,1.4846506,-0.47785246,-0.035084028,0.18786141,-0.123598404,1
-0.3368474,-2.2762575,5.099981,0.28500935,0.13654876,-0.12970705,1
-0.91904616,2.5002604,-3.9314938,0.332046,0.33019304,-0.32457307,1
0.8835861,0.82717514,1.1751333,0.2281989,0.20191133,-0.28608856,1
-0.027298927,0.87800694,0.54943186,0.11641055,0.104172885,-0.1498656,1
-1.2044432,-1.1131372,0.96617323,0.07609345,0.0827926,-0.065566204,1
-1.5925019,0.9660988,1.3456173,0.12068661,0.1249423,0.0187332,1
-1.6039797,-0.9138241,-0.897828,-0.113274775,0.068131834,0.037059158,1
0.22571093,0.61800385,-2.20881,0.21598159,0.02537127,0.07615454,1
0.003687456,1.2661543,-0.761251,0.045550186,-0.001506801,0.12685636,1
-1.101248,1.1771307,-1.2063234,-0.032640565,0.09317731,0.002239838,1
-0.8107339,0.9622917,0.11434877,0.19215785,0.11211413,-0.048461977,1
-0.18358767,0.8088827,0.25880003,0.030278556,0.0986751,-0.06434447,1
0.4129368,0.08417702,2.3537388,-0.01675807,0.017430022,-0.007534005,1
-0.50957364,-0.39582348,-0.46962178,-0.18596774,0.06019059,0.005294167,1
0.639253,-0.05398941,0.8866676,-0.16214399,0.026593,0.021787524,1
0.7214193,0.38963318,0.828261,-0.08395325,0.029647326,-0.013642658,1
0.47292995,0.24202347,-1.3431576,0.015006924,0.04858415,-0.015475253,1
0.57315207,1.0062408,0.9868851,0.044328455,0.047362417,0.006515894,1
-0.022308126,0.83626366,-1.2080636,0.08159124,-0.017389297,0.007737625,1
-0.07231486,0.63412285,0.25047994,0.10663671,0.008877909,0.02239839,1
0.15207288,0.17764282,-0.52936524,0.03638721,0.03331252,-0.0234165,1
-0.38309902,0.20061779,-1.1248323,0.06021095,0.018651752,-0.03807727,1
0.58269644,-0.4504032,-0.04724747,-0.027753644,0.03331252,-0.011199197,1
-0.1814505,-0.13231945,-0.5707611,-0.015536339,-0.032660928,0.050498195,1
0.5379143,-0.053455353,0.52325875,-2.65E-04,-0.019221893,0.030950509,1
-0.32210183,0.16318703,0.2552519,0.005843945,0.002158391,0.024230987,1
-0.18706323,0.001088142,-0.079592586,-0.010649418,0.023538673,-0.019140445,1
-0.12630758,0.3517685,0.16258943,0.03211115,3.26E-04,0.00346157,1
0.2157406,0.096616745,1.2459183,0.06448701,-0.025941411,0.041335218,1
0.31556186,0.47203255,-0.596801,0.08036951,-0.019221893,0.006515894,1
-0.51328987,0.5437279,-0.29962593,0.030889422,0.021706078,-0.03868813,1
0.70421255,-0.4660139,-0.62819386,0.030889422,-0.030217469,0.03522656,1
0.6677108,-0.24082375,-0.6625006,0.011341732,-0.005171993,0.019344065,1
0.778609,-0.19188595,-0.29895607,-0.00637336,-0.03388266,0.030950509,1
-0.21797216,0.020108223,0.00629881,-0.037527487,9.37E-04,0.00346157,1
0.08530864,0.034877777,-1.1309663,-0.049133927,0.010710504,-0.002036218,1
0.22667715,0.23805141,-0.9289076,0.010730867,-0.02349795,0.019344065,1
0.08505598,0.25375557,-0.58624685,-0.002097303,-0.020443624,0.03828089,1
-0.057520166,0.51607037,0.32408637,0.024780769,-0.019221893,0.011402819,1
-0.48496336,0.5377693,1.4056892,0.053491432,-0.018611027,0.0187332,1
-0.16087827,0.27304268,0.431677,-0.017368935,0.010099638,-0.03380121,1
0.341575,-0.1160965,0.06314239,-0.014314608,-0.001506801,-0.005090542,1
0.09849134,0.06003666,0.13333061,0.0400524,-0.02471968,0.025452718,1
-0.1688266,-0.07898235,0.32559565,-0.013092878,0.021095213,-0.016696984,1
0.07980098,-0.18458271,-0.41110533,0.049215376,-0.052208617,0.019954931,1
0.001788929,-0.10260582,-0.70238197,0.009509136,-0.008226318,-0.009366602,1
0.35341978,0.19836903,-0.73789513,0.007676541,-0.043656502,0.023009256,1
-0.22557709,0.1875019,-0.01615794,0.032722015,-0.010669779,0.008348491,1
0.07564035,0.14481926,-0.6667466,0.010730867,-0.008837184,-0.012420926,1
-0.39384472,0.29443836,0.16122165,0.02172644,-0.02716314,0.03400483,1
0.10441856,0.13218784,-0.30146658,-0.015536339,0.014375695,-0.01730785,1
0.19333442,0.19081211,-0.35328442,0.01683952,-0.02716314,0.028507046,1
-0.24145022,0.3175974,0.6777859,-0.00637336,-0.025941411,0.033393964,1
0.18632673,0.08881092,-0.84350425,-0.052799117,0.016819157,-0.016696984,1
0.4216146,0.15858555,-0.80456865,-0.019812394,-0.003339397,-0.013031792,1
-0.3361828,0.42675877,0.19823301,0.024780769,-0.018611027,0.035837427,1
-0.11071678,0.4938364,-0.15863223,0.005843945,-0.02105449,0.013846278,1
0.883798,0.003551483,-0.0857856,-0.03630576,0.030258192,-0.039298996,1
0.007854968,-0.08458805,-0.10157764,-0.014314608,-0.01311324,0.004072435,1
-0.71089566,0.76548195,-1.4511224,-0.042414412,0.028425597,-0.01730785,1
-0.3510434,0.18329144,-1.0318793,0.22758803,-0.003950262,0.005294167,1
0.2858718,-0.12676811,-1.1799159,0.13656911,-0.018000163,0.002850704,1
0.77472186,0.11791515,2.0117712,0.17627536,0.015597426,-0.051516302,1
-0.062260628,0.25824642,-1.0939258,0.046771914,-0.010669779,-8.14E-04,1
0.29055998,-0.10670948,-0.035157323,0.011952598,-0.043045636,0.004072435,1
0.020223439,-0.1619978,-0.30455685,0.004011349,-0.016778432,0.007737625,1
0.36593044,-0.09157848,0.12594938,-0.019201532,-0.008226318,0.013846278,1
0.20350963,-0.1186533,0.15947926,-0.07540113,-0.015556702,0.029117912,1
0.25037116,-0.2520609,0.4305752,-0.030807972,-0.044267368,0.027285315,1
0.21067762,-0.41063213,0.77058685,-0.052799117,-0.04243477,0.038891755,1
1.4103131,-0.21208954,2.0017064,-0.08456411,-0.048543423,0.06393723,1
-0.17527576,0.18685818,0.11935878,0.029056825,-0.016778432,-0.002036218,1
-0.75542235,0.5073271,-0.9197967,0.027835093,0.031479925,0.021176662,1
-0.2936806,0.9066553,-1.7598679,-0.08212065,-0.046099965,0.009570222,1
-0.44904256,0.6902714,-1.6865124,-8.76E-04,0.002158391,-0.033190347,1
-0.77394074,0.643569,-0.08462298,0.065097876,0.044308092,-0.03502294,1
0.28765127,-0.27278423,0.717693,0.057767488,0.005823582,-0.021583905,1
0.6272049,-0.13314533,2.5171418,0.10846931,0.002158391,-0.034412075,1
0.2855975,0.29603863,1.413326,0.068152204,-0.040602177,0.040724352,1
-0.48438248,-0.5741539,0.9608856,0.029056825,-0.0717563,0.021176662,1
0.2146455,-0.31288528,0.50250995,0.002789618,-0.02349795,0.013235413,1
0.5913837,0.07234669,1.5947546,-0.08212065,-0.016778432,-0.003257949,1
-0.40735537,-0.4428959,-0.17075229,-0.006984226,-0.0454891,0.037059158,1
-0.9496919,0.09207344,1.1133571,0.09380855,-0.034493525,0.046833,1
-0.35491204,-0.16690636,1.6432092,0.06937393,0.01132137,0.023009256,1
-0.28479004,-0.5794678,1.1499147,0.07853691,-0.007615454,-0.005701408,1
0.610835,0.67280006,0.13021803,0.07364999,-0.08091928,0.018122334,1
0.12975979,0.17975044,0.6463696,0.07853691,-0.03999131,-0.009977466,1
0.3140908,-0.041394234,0.545864,0.12984958,-0.07481063,0.023620121,1
-2.2732196,0.6338129,-4.0897913,-0.013703742,-0.05037602,0.09753481,1
-0.26635975,0.6221533,-0.04717326,0.107247576,-0.003950262,-0.015475253,1
-0.089339785,0.29598618,0.7349305,-0.05157739,0.003380121,-0.019140445,1
-0.14181393,1.1651917,0.5179992,-0.120605156,-0.02471968,0.002239838,1
0.2753852,0.7820177,-1.5854174,-0.0863967,0.030258192,-0.031968616,1
0.6270251,0.29524708,0.17503631,-0.054020848,0.044918958,-0.07839437,1
-0.077678286,0.50379467,-1.763371,0.027224228,-0.010058914,-0.028914288,1
-0.5227825,1.7671156,-0.027158618,-0.15114842,0.0125431,0.013846278,1
0.17838512,0.9173603,-0.11578852,-0.100446604,0.013153965,0.011402819,1
-1.492546,1.9071407,-1.2439351,0.06937393,-0.022276219,0.021787524,1
-1.4699876,1.7067366,-3.4310856,0.1842166,-0.019832758,0.038891755,1
-1.6345543,0.9487095,-1.5019126,0.21964678,-0.019221893,0.010791954,1
0.4013583,-0.33433723,-2.6550972,0.22514457,0.11028154,-0.12909618,1
1.6683779,-0.745101,-3.3345618,0.25874215,0.010710504,-0.017918713,1
0.19716084,0.83842087,0.271317,0.03211115,-0.044878233,0.07859799,1
0.7883786,0.63984966,-1.9912177,0.07914778,-0.025941411,0.029117912,1
-0.07367562,0.5813732,1.5722172,0.13168219,-0.018000163,0.04438954,1
-0.47993734,0.30177593,0.24794245,-0.08456411,-0.12612331,0.10058915,1
-0.87835956,1.1576777,-1.5700649,-0.13770938,0.018651752,0.07187848,1
-0.12755509,-0.14785862,0.07340717,-0.15114842,0.007045313,0.057828575,1
-0.59926426,-0.8322115,3.0713224,-0.04363614,-0.048543423,0.086539246,1
0.49270284,0.08669281,6.3617263,-0.54882175,-0.08397361,0.14212799,1
0.29357508,0.634573,-0.5210253,-0.09922487,-0.011280645,0.05110906,1
-1.7471066,0.15015793,-2.6797926,-0.26843455,-0.05404121,0.010181088,1
-0.7367706,0.039961815,2.2169433,0.021115575,-0.030828334,-0.066787936,1
-0.29000795,0.86526966,-3.0543401,-0.13893111,0.04308636,-0.09427687,1
0.18874827,0.06436634,0.5918875,-0.07356854,-0.005171993,-0.002036218,1
0.17443055,0.516593,0.31790218,-0.038138352,-0.031439196,0.052330792,1
0.96343064,0.5584936,2.187309,-0.054631714,-0.10596476,0.08959357,1
-0.015830457,-0.72014713,-0.40105215,-0.12365949,-0.08824967,0.047443867,1
0.2277084,-0.8729563,0.026425064,-0.13832025,0.046751555,-0.1498656,1
-1.5090718,0.037056923,0.22516778,-0.07295767,-0.028384872,-0.10588331,1
-0.6546296,0.2167654,-0.20044015,0.01683952,-0.012502376,-0.09977466,1
-0.6876855,0.29423428,-0.8752718,-0.049133927,0.052249342,-0.11871148,1
-0.6689673,0.34293938,-0.88807464,-0.17985909,-0.034493525,0.069435015,1
1.062976,-0.9052677,1.0427327,-0.42237258,0.05774713,0.1225803,1
1.7703365,-0.90693665,1.4426367,-0.22384138,-0.007615454,0.11524991,1
2.7326586,1.9078426,-0.7355992,-0.31913635,0.047362417,0.057828575,1
0.7449816,-0.7388668,-6.0903997,-0.40404662,-0.06076073,-0.018529579,1
-3.4531546,2.0756454,-11.644011,-0.8762455,-0.19759455,0.25758153,1
0.08538594,2.6221323,-5.9659224,-0.17130697,0.13715962,-0.28853202,1
0.49417964,2.9419708,-1.4955267,-0.10533353,0.10356202,-0.17491108,1
-2.3969119,3.0279074,-2.1642618,0.22575544,0.13166183,-0.03502294,1
0.5413183,0.23521805,-1.3784767,0.22942063,0.03819944,0.048665598,1
1.5090247,-0.07428455,-2.536403,0.24285966,0.010710504,0.05110906,1
0.9708606,-0.04294014,-0.9618788,0.16527978,0.046751555,-0.14192435,1
0.38990638,0.99674034,-2.0620174,0.182384,0.003380121,-0.11687888,1
-2.050744,2.7386112,-5.1020603,0.35342628,0.10111856,-0.22439116,1
-1.5224364,1.1936607,-0.3996201,0.22758803,0.04186463,-0.055181496,1
0.4819975,0.15791416,-0.54729605,-0.005151629,0.019262617,-0.00814487,1
1.0019304,-0.42061996,1.2537509,-0.11449651,-0.001506801,-0.015475253,1
1.0119,-0.25099182,1.0776193,-0.112053044,-0.022276219,0.030950509,1
0.49281904,-0.100483894,0.17359132,-0.10533353,3.26E-04,-0.022194771,1
-0.12384002,0.25533867,-0.41661504,-0.082731515,-0.028995737,-0.013642658,1
-0.5099001,0.7749367,-1.9828603,-0.011260281,-0.024108816,-0.013031792,1
-0.50628686,0.8403082,0.22572483,-0.047301333,-0.04671083,0.050498195,1
-0.3758391,0.7654848,-3.0407348,0.08769989,0.01376483,0.041335218,1
-0.118206404,0.23975086,2.9785426,0.38519126,0.027814731,0.046222135,1
0.18410876,0.51868916,2.1020746,-0.043025274,-0.025330545,-0.06434447,1
0.84711707,-1.0159149,-0.8743051,0.12557353,-0.014334971,-0.0796161,1
1.2696948,-2.3533468,-1.464038,-0.13098986,-0.022276219,-0.07839437,1
1.3918837,-0.544487,4.496269,-0.08945103,9.37E-04,0.013846278,1
0.008296266,0.21624947,4.632013,-0.34601444,-0.030828334,0.012013681,1
0.069693714,0.7462425,1.8040334,0.039441533,-0.08153015,0.088371836,1
0.37729573,0.10091972,1.0046248,-0.08395325,-0.05343035,0.043778673,1
-0.71496296,-0.7290411,0.8758681,0.07059566,-0.058317266,0.011402819,1
-2.0069537,-1.812901,1.473979,0.14939728,-0.065647654,0.053552523,1
-0.48973888,0.4385624,1.9386797,-0.14198545,-0.044267368,0.002239838,1
-1.2011733,1.316432,-1.8488433,-0.1884112,-0.016167566,0.076765396,1
-1.1905761,1.9078026,-0.2529273,-0.004540765,0.12433144,-0.052127168,1
-0.8952708,0.7838726,-0.71788645,0.008898271,0.08951212,-0.04907284,1
0.49793494,0.5165529,2.4600725,0.2123164,0.011932234,-0.014864387,1
0.80881727,-0.50020504,0.117225885,0.08342383,0.047973283,-0.040520728,1
0.48137206,-0.85241795,0.6618126,0.012563462,0.03331252,-0.024027366,1
2.2278607,0.20137215,2.462392,0.08769989,-0.052819483,-0.027692558,1
3.03207,0.692955,3.1997051,-0.031418838,-0.08397361,0.012013681,1
1.9368576,-0.5062723,0.3422656,0.12923872,0.11028154,-0.13276139,1
0.7553626,0.33744526,0.63375854,0.01806125,0.043697227,-0.021583905,1
-0.3210295,-0.2762184,-0.6632851,0.043106724,-0.017389297,0.024841852,1
1.0867249,1.2537975,-2.3557928,-0.004540765,0.049195014,0.038891755,1
2.1870086,-0.75051975,1.6945863,0.33387858,0.05835799,-0.08511389,1
0.22057751,-0.64151,1.0407068,-0.20795889,0.045529824,-0.043575056,1
1.3831103,-1.7785435,1.412686,-0.11449651,-0.07481063,0.011402819,1
0.32101095,-0.9931936,-1.3212392,-0.2837062,-0.116349466,0.111584716,1
-0.527495,-0.048957825,0.5609095,-0.02469932,-0.096190915,0.05416338,1
0.9927715,-0.69462967,1.193696,-0.13343333,-0.008837184,0.06638069,1
0.7397423,-0.2928915,1.4705343,-0.0619621,-0.006393723,0.024841852,1
0.38098222,0.7206497,-0.02261398,0.068152204,-0.014334971,-0.043575056,1
-0.2351298,0.59937286,0.6786702,0.027835093,0.024760405,-0.09794206,1
1.2079009,-0.2822628,2.6487265,-0.016147204,0.030869057,0.033393964,1
0.37384367,-1.0762157,0.2011661,-0.12671381,-0.09680178,0.056606844,1
-0.11405265,0.19365597,-1.6241286,0.025391633,-0.09802351,0.05599598,1
1.6289743,0.36070728,-0.955134,-0.090061896,-0.03876958,0.073711075,1
0.26566064,-0.52481174,0.21766895,0.09197595,-0.05343035,0.07065675,1
0.2690972,0.48889446,0.1006704,-0.010649418,-0.04243477,0.040113486,1
0.18703327,0.103860855,-1.0962877,-0.08395325,-0.11451687,0.02667445,1
0.3122557,0.68412495,-1.6290151,-0.077233724,-0.03632612,0.05416338,1
0.61351216,0.06773472,0.8357284,0.09014335,-0.02716314,-0.014864387,1
0.3196335,1.0021296,-1.6715784,0.19337958,-0.011280645,-0.022805637,1
-0.39318392,0.20475483,-0.5950088,0.07303912,0.010099638,-0.018529579,1
0.09835461,-0.045604706,0.3687573,0.06876307,3.26E-04,-0.03135775,1
0.520565,0.030462265,1.0518905,0.04860451,0.0125431,-0.030136019,1
0.06973916,-0.25399113,0.89713883,0.06631961,0.014986561,-0.028914288,1
0.48272333,-0.5243025,-0.7489935,0.08036951,-0.019832758,-0.024027366,1
0.67305183,-0.35332584,-0.62860125,0.05654576,-0.025941411,-0.057624955,1
-0.16861278,0.08962059,-0.1258277,0.06265441,-0.04671083,0.01506801,1
-0.15366466,0.3477192,-0.7303537,0.12740614,-0.054652076,0.011402819,1
-0.78362656,0.59281635,0.3151479,0.080980375,-0.021665353,0.006515894,1
0.2504216,0.14875603,0.32042086,0.01806125,0.013153965,0.010181088,1
0.36465907,-0.2688589,-0.11384616,-0.017368935,-0.003339397,-0.006923139,1
0.7522963,-0.012593269,0.38032502,0.044328455,0.002158391,-0.011810061,1
-0.17764556,0.6448078,-0.6123919,-0.06074037,-0.019832758,0.047443867,1
-0.83347213,1.0962763,-0.14105974,0.012563462,-0.041213043,0.028507046,1
-0.036690027,2.0713959,1.481559,-0.08395325,-0.005171993,0.043778673,1
-1.0635008,-0.08842754,-0.29815996,0.052880567,0.0986751,-0.05701409,1
-0.8322654,-0.12709713,0.64554423,-0.003319033,0.10234029,-0.093666,1
0.06529328,0.20912266,-0.19158173,0.015617789,0.03453425,-0.003257949,1
0.6905942,0.12967396,0.43031508,-0.016147204,0.005823582,-0.009977466,1
-0.10332665,0.41427517,0.887313,-0.07784459,0.046751555,-0.033190347,1
-0.40308702,-0.060157776,0.8882067,0.001567888,0.016819157,-0.028303422,1
0.2971338,0.5786772,-1.3246084,-0.1340442,-0.080308415,0.08776098,1
0.8504238,0.7959509,0.035022795,-0.16580918,-0.048543423,0.12502375,1
0.23347649,-0.19506454,-0.050773323,-0.1584788,-0.08091928,0.05599598,1
-0.27016574,0.69304276,-1.0237193,-0.12304862,-0.032050062,0.025452718,1
-0.81522375,1.5460148,-2.6576614,0.015617789,-0.01311324,-0.019140445,1
0.4312179,0.41030216,-1.0912976,0.030889422,-0.03632612,-0.03380121,1
-0.5369534,1.7377396,-0.68383396,0.19337958,-0.054652076,-0.035633806,1
-1.3971401,0.30744934,-0.22616899,0.07364999,-0.050986886,-0.09122254,1
0.64275014,0.9358854,-0.31632924,0.13107131,-0.08153015,-0.05457063,1
-0.019961715,-0.24109554,0.2787099,0.06876307,-0.018611027,0.008348491,1
-0.54637146,-0.03260994,-0.025960445,0.04371759,-0.036936983,-0.021583905,1
1.3490281,-0.22930336,0.78091484,-0.069903344,-0.0735889,0.008959357,1
0.39697862,-0.17155552,0.36982238,-0.046079602,-0.052819483,-0.07472918,1
-1.5317082,1.5129089,1.7179332,-0.042414412,0.019262617,-0.13031793,1
-1.7592944,0.36373425,0.15470308,0.06631961,0.01132137,-0.048461977,1
-0.8990008,0.5708618,-2.158862,0.117632285,0.016208291,0.005905032,1
-0.48060793,0.26955318,-0.65491116,0.071206525,-0.025330545,0.025452718,1
-0.2695229,1.3906574,0.4872715,0.04371759,3.26E-04,0.04561127,1
-0.561292,0.9673424,0.7133517,0.16955583,-0.014334971,0.0327831,1
-1.5353405,1.4241467,-0.3436942,0.48903835,0.13838133,-0.34412074,1
-0.7333809,1.315093,-2.1890392,0.3479285,0.066299245,-0.14681128,1
-0.14659226,-0.18366623,-0.4811977,0.11946488,0.008267043,0.004683301,1
1.4358876,-0.10671902,0.8469559,0.1121345,0.03453425,-0.021583905,1
0.33312914,-0.043987274,0.3241098,0.182384,-0.02349795,0.016900606,1
0.6403794,-0.9701233,0.1839444,0.15000814,-8.96E-04,0.037670024,1
0.4802693,-0.5545044,-1.0383271,0.22942063,0.032701652,-0.085724756,1
-0.4919979,-1.4138193,3.6848524,0.30822223,0.008267043,-0.08022697,1
-0.4367696,-1.1129932,1.2901468,0.14939728,3.26E-04,-0.028303422,1
-0.24957338,-1.1979904,2.1444933,-0.033862296,0.024149539,-0.024027366,1
0.96221584,-0.9028387,1.7328403,-0.045468736,0.047362417,-0.07534005,1
0.6097152,-0.3431301,-0.41890228,-0.12671381,0.047973283,-0.029525153,1
0.48623216,0.26269913,1.4797271,-0.09800314,0.052860204,-0.12726359,1
-1.1611608,0.39324284,-0.18287003,-0.03630576,0.010710504,-0.0673988,1
2.6008546,-0.10174084,0.73199385,0.1139671,0.06141232,-0.11687888,1
0.290789,1.1109037,1.7747798,0.3686979,0.050416745,-0.07045312,1
0.19066706,0.078816414,-0.17256138,0.36930877,0.11211413,-0.14375696,1
-0.4182862,-1.7313156,-0.89625794,0.13046046,-0.02105449,0.017511472,1
0.023903146,-1.1687613,-0.15588263,0.061432682,-0.088860534,0.08165232,1
-2.0714073,0.014315605,-0.057627976,-0.039360084,-0.062593326,0.01628974,1
-1.0774504,0.5728922,-2.3835278,-0.06745988,-0.09252572,0.14945835,1
-2.8013022,3.9908724,-7.4846888,-0.3008104,0.06446664,-0.06067928,1
-0.7846694,3.2283716,-3.54713,-0.2830953,0.007656178,0.015678875,1
1.2587578,0.9456339,-2.167132,-0.112053044,0.01132137,-0.036855537,1
1.4867241,1.538312,0.123162866,-0.03997095,-0.062593326,0.08898271,1
1.8372626,-0.49448872,-1.1609715,0.15978199,0.05102761,-0.12237667,1
-0.25521892,-0.029589653,-0.163544,0.115799695,0.06568837,-0.060068414,1
